taskId,language,description,topic_id,word_count,sentence_count
2789,9TuSZwcrJAN65leOc55ddq,EN,"Describe Esperanza and the relevance her name has for her. Turn your findings into two or three questions and have your partner answer them. Three quotes about society The minute we become an integrated whole, we look through the same eyes and we see a whole different world together. ___ Azizah Al-Hibri, American philosopher and legal scholar Peace is not unity in similarity but unity in diversity, in the comparison and conciliation of differences. ___ Mikhail Gorbachev, former Russian president Unlike a drop of water which loses its identity when it joins the ocean, man does not lose his being in the society in which he lives. Man’s life is independent. He is born not for the development of the society alone, but for the development of his self. ___ B. R. Ambedkar, former Indian Minister of Law and Justice   The House on Mango Street My name In English my name means hope. In Spanish it means too many letters. It means sadness, it means waiting. It is like the number nine. A muddy color. It is the Mexican records my father plays on Sunday mornings when he is shaving, songs like sobbing. It was my great-grandmother’s name and now it is mine. She was a horse woman too, born like me in the Chinese year of the horse – which is supposed 1 to be bad luck if you’re born female – but I think this is a Chinese lie because the Chinese, like the Mexicans, don’t like their women strong. My great-grandmother. I would've liked to have known her, a wild horse of a woman, so wild she wouldn't marry. Until my great-grandfather threw a sack over her head and carried her off. Just like that, as if she were a fancy chandelier 2 . That’s the way he did it.",,505,20
2790,7kfQxcEhCOr8wP9ZcZ6nIY,EN,What is the color of the sun?,,7,1
2807,86N2W8g6gwC8QiZyDI2BCM,EN,"Based on your knowledge and the information given in the case study letter from SHM’s president, what is the growth study and the letter from SHM’s president, what is the growth strategy used by Swiss Hotel Management SA?",,38,1
2811,YZmwYVgDVh7477b5QhfrW,EN,Translate The Follow Sentence to English: The house is big.,,10,1
2813,15kxeWhEKDnaQToOCK9BR2,EN,Write three sentences about B. Example: Priscilla wrote one short text in English every week.,,15,2
2814,4sGPej6uKPP5wKus9TF8OX,EN,Write down keywords from the summary or article to help you re-tell the story.,,14,1
2815,4SoK9JNTIY487QlTEdBLK5,EN,Write down a short example sentence or a question below the sentences. 4. Use won't in negative questions.,,18,3
2816,2eVgYZIzksr6mLoozqrBwk,EN,Write down a short example sentence or a question below the sentences. 2. Use won't in negative sentences.,,18,3
2817,9V2tJmWqyRe7HUepPXmjeq,EN,Write down a short example sentence or a question below the sentences. 1. Use will in positive sentences.,,18,3
2818,aVueXyGrh7Y6yVh2pujEB0,EN,Write down a short example sentence or a question below the sentences. 3. Use will in positive questions.,,18,3
2819,6f6eWYJq6Ly5RgdxmcB6z8,EN,What did you do yesterday or last week? Write three sentences. Use one verb from below each time.,,18,3
2820,2Pp4PkI7NwM9sDo9IsGZ2r,EN,Choose four people from the picture and guess what they did yesterday. Write a sentence about each one. Use verbs (in the past form) from above. Example: The student with the blue trousers went to the cinema yesterday.,,38,4
2821,ayPDzULzxzX9PnNAmfLy7l,EN,Write a short message to a friend to say what you did at the weekend. Use the following questions to help you: Where did you go? Who did you see? What did you eat?,,34,4
2822,8W30GBA7jr9847v891jlvf,EN,Choose one of the questions 1–5 and write a translation below.,,11,1
2823,5zTLEKk7pNB5G6VFDEaV9Z,EN,What situations are question tags useful for in English? Discuss your ideas together and make some notes.,,17,2
2824,BtlE2uJbuw5DhBy2yCw2l,EN,"Write a similar dialogue, in which a tourist asks a local questions. Use the dialogue in C as a model and choose different options for place, directions, times and cost from the green boxes.",,34,2
2825,4G61g4usuZI7fqEkN7pkP7,EN,3. Which attractions are free to visit?,,7,2
2826,7tKMHdotv2k7XHbJItpSdc,EN,1. Which two attractions are closed on Christmas Day?,,9,2
2827,8WT7noFtabBa7pTMTUzy0S,EN,2. Which attraction is not indoors?,,6,2
2828,7rYCHqM6wT35W1eFnKv0Rh,EN,4. Which attraction will give you good views of the city?,,11,2
