taskId,language,description,topic_id,word_count
2428,3uWSXzpxSUF9QMJdD71ugc,deu,gib drei markiert punkt jager speer ziel fisch meiten bild treffen skizzier lichtweg entsprechend beispiel,,15
2429,4NWm00QFhQA7q9Rxr4d8bv,deu,schreib eigen wort regel fur sicher umgang elektrisch strom stell reihenfolg fur wichtigkeit regel,,14
2430,2nATmprWRRNaYZRjg4v1FZ,deu,bild sehen straßenbahn uber leitung oberleitung bzw elektrisch quell verbinden trotzdem liegen schließen stromkrei find fehlend leitung erlaut stromkrei,,19
2432,4tdFIEKgJcN8pDz0THGAiL,deu,schlagst hammer magnetisierter eisendraht magnen mehr erklar hilf model elementarmagnen model magnet manfr grot luchow munzen schraubenmutter ziehen normalerweis gegenseitig trotzdem munz schraubenmutt gehalt munz untereinand ziehen stricknadel magnet streicht pol stark magnet mehrmal richtung uber stricknadel stahl nadel anschließend buroklamm eisen anziehen stricknadel magnetisiern marzel alfr schwabisch gmund untersuchen stricknadel magnetnadel magnetisiert durchtrennt stricknadel miten beid teilstuck vollstandig magnen jeweil nord sudpol model elementarmagnen beobachtung erklaren stellen stricknadel vieler klein magneten bestehen elementarmagnet model elementarmagnen marzel alfr schwabisch gmund anwendung model konnen ordnung elementarmagnen aufheben stricknadel magnet normal stricknadel gelingen tatsachlich mehrere hammerschlage stricknadel magnen stark erhitz stricknadel entmagnetisiern eisennagel lassen sogar leicht magnetisier entmagnetisiere stricknadel stahl stahl besond metal legierung hauptsachlich eisen bestehen nord sudpol magnet treten immer gemeinsam bei teil magnet entstehen zwei neu magnet jeweil nord sudpol stellen magnet geordnet elementarmagnet bestehen begrund magnet geben nordpol sudpol magnet bestehen geordnet elementarmagneten sagen magnen mitt bleiben ordnung erhalten magnet bestehen immer elementarmagneten weiter zersagen andert daran schlagst hammer magnetisierter eisendraht magnen mehr erklar hilf model elementarmagnen erschutterung geraten elementarmagnen durcheinand gegenstand eisen sowohl nord sudpol magnet anziehen erlaut hilf vorstellung elementarmagneten gegenstand eisen nordpol magnet zugewandt richten elementarmagnen eisenstuck sudpol magnet zugewandt ungleichartig pol ziehen eisenstuck sudpol magnet zugewandt richten elementarmagnen magnet nordpol zugewandt daher fall anziehung,,210
2433,6UZomYsK6zu9X0AFcSuhob,deu,schreib satz prateritum niko freund besuchen wochenend,,7
2434,7Nkw6kK1Jfr5CeIvzBKKOp,deu,schreib satz prateritum schwester einkaufen supermarken,,6
2436,adoECk379fi7XbekmJ1S47,deu,gefahrlich verschwitzt naß handen elektrisch gerat hantieren begrund,,8
2485,8vE22fUmqBm6vXcdBMnHGn,deu,begrund magnet geben nordpol sudpol model magnet manfr grot luchow munzen schraubenmutter ziehen normalerweis gegenseitig trotzdem munz schraubenmutt gehalt munz untereinand ziehen stricknadel magnet streicht pol stark magnet mehrmal richtung uber stricknadel stahl nadel anschließend buroklamm eisen anziehen stricknadel magnetisiern marzel alfr schwabisch gmund untersuchen stricknadel magnetnadel magnetisiert durchtrennt stricknadel miten beid teilstuck vollstandig magnen jeweil nord sudpol model elementarmagnen beobachtung erklaren stellen stricknadel vieler klein magneten bestehen elementarmagnet model elementarmagnen marzel alfr schwabisch gmund anwendung model konnen ordnung elementarmagnen aufheben stricknadel magnet normal stricknadel gelingen tatsachlich mehrere hammerschlage stricknadel magnen stark erhitz stricknadel entmagnetisiern eisennagel lassen sogar leicht magnetisier entmagnetisiere stricknadel stahl stahl besond metal legierung hauptsachlich eisen bestehen nord sudpol magnet treten immer gemeinsam bei teil magnet entstehen zwei neu magnet jeweil nord sudpol stellen magnet geordnet elementarmagnet bestehen begrund magnet geben nordpol sudpol magnet bestehen geordnet elementarmagneten sagen magnen mitt bleiben ordnung erhalten magnet bestehen immer elementarmagneten weiter zersagen andert daran schlagst hammer magnetisierter eisendraht magnen mehr erklar hilf model elementarmagnen erschutterung geraten elementarmagnen durcheinand gegenstand eisen sowohl nord sudpol magnet anziehen erlaut hilf vorstellung elementarmagneten gegenstand eisen nordpol magnet zugewandt richten elementarmagnen eisenstuck sudpol magnet zugewandt ungleichartig pol ziehen eisenstuck sudpol magnet zugewandt richten elementarmagnen magnet nordpol zugewandt daher fall anziehung,,205
2486,99iolfmsz8p75Ift6DYTo1,deu,gegenstand werfen beleuchtung rotem grun licht zwei schatten erklar farbe kommen smartphonedisplay gelingen farbe brillant darzustell buch abdrucken bild zeigen ebenfal leuchtend farbe technik stecken jeweil darstellung farbe lampe grun rotem blauem licht erzeugen farbig fleck wand fleck uberschneid ergeben neu farbe ubereinanderstrahl verschiede lichtfarbe nennen addit farbmischung grun rotem licht mischen ergeben gelb licht rot blau mischt magenta grun blau ergeben cyan drei farbe zusammen ergeben wissen licht sech farbe lassen farbkrei darstellen farb farbkreis lassen additiv beide benachbart farbe mischen gegenuberliegend farbe kreis nennen komplementarfarben ergeben mischung wissen licht display smartphon monitor stelle bild viel einzeln bildpunkt sogenannt pixel dar bestehen drei subpixel farbe rot grun blau darstell konne rgb farb raum aufbau pixel drei subpixel subpixelen klein aug trennen wahrnehmen konn subpixel leuchten erscheinen pixel wissen rot grune subpixel leucht blau erscheinen pixel gelb unterschiedlich helligkeit subpixel lassen pixel farbe erzeug subtraktiv farbmischung blend farbfilen weißem licht bestimmen farbe beleuchten z b lbfilen weißem licht lassen farb gelb passieren lbfilen absorbiert komplementarfarb blau farbfiltern gelb cyan magenta konne subtraktiv mischfarben erzeugen ubereinand liegend gelb cyanfarben filter lassen grun hindurch magenta cyan ergeben blau magenta gelb ergeben rot weis entstehen farbkrei ubereinanderleg drei filter ergeben schwarz licht farbe herausgefiltern cmyk farbprofil cyan magenta yellow black aktuel farbmodel fur vierfarbdruck schwarz kommen mischung cyan magenta yellow eher dunkel braunton ergeben ungerichtet reflexion licht gegenstand farbanteil herausgefiltern beispiel tomat grune blau farbanteil herausgefiltern restlich reflektierten farbanteil ergeben addit rot additiv farbmischung farbe farbkreis mischung farbe rot grun blau erzeugen subtraktiv farbmischung farbe farbkreis mischung farbe gelb cyan magenta erzeugen,,259
2489,2y9HXaw1enc88QFGAuaMNC,deu,drachen dürfen nah hochspannungsleitung steigen lassen begrund,,7
2490,a2psh1LO0U81dWjagXxI3,deu,notier zweck haus magnen verwenden magnet kannst zettel foto kuhlschranktur befestigen funktionieren beliebig tur wirken zwei magnet aufeinand magnet ziehen bestimmen gegenstand anziehung treten gegenstand metal eisen nickel cobalt enthalten bezeichnen stoff daher magnetisierbar stoff gegenstand holz gla gummi kunststoff kupfer silber aluminium meister stoff dagegen magneter angezog magnet haft kuhlschranktur eisen enthalt kuchentur holz magnen kuhlschrank ziehen gegenseitig anziehung wirken dabei papier hindurch sodass zettel ma gnet kuhlschranktur einklemmen dabei treten anziehung schon magnen gegenstand direkt beruhren wirkung magnet ausuben stelle groß der legen z b stabmagnen schachtel eisennageln bleiben bereich enden magnen meister nagel hang mitt stabmagnen nagel kaum anziehen enden stabmagnet beobachten großt wirkung stellen großt wirkung heißen pol magnet magnen zwei pol naheren pol magnen pol magnet ziehen magnet stoß ab bedingung magnet anzieh abstoß experi herausfind zwei farbig kennzeichnen experimentiermagnet ziehen verschiedenfarbig seite gegenubersteh stoße ab gleichfarbig seite gegenubersteh ma gnet zwei verschiedenartig pol anziehung abstoßung magnet meiten drehbar lagern stabmagnet richten immer gleich richtung magnet eisenhaltig gegenstand nahe befinden pol beweglich stabmagnet zeigen norden pol magnet nordpol nennen experimentiermagnen oft rot farben pol stabmagnen zeigen suden heißen sudpol experimenti magnet oft grun gefarbt magnet alltag begegnen pol meist verschieden farbe kennzeichnen trotzdem magnen nordpol sudpol spielzeugeisenbahn zeigen z b vorder end waggon immer sudpol angebrachter magnet außen hinteren end waggon weisen nordpol magnet außen magnet ziehen gegenstand eisen nickel cobalt enthalten anziehung treten magnen gegenstand beruhren magnet zwei verschiedenartig pol nordpol sudpol wirkung starksten zwei magnet zeihen verschiedenartig pol gegenubersteh zwei magnet stoß ab gleichartig pol gegenuberstehe,,253
2491,5vYSuVvzUtj7grNpHl2P9E,deu,kabel elektrisch gerat haushalt kunststoff ummantelt erlaut warum,,8
2492,33QeKB7ZdGo7FnMVlGg2cR,deu,uberlandleitung elektrisch strom kraftwerk stadt leiten kunststoff ummantelt erklar warum notig,,11
2493,3tdzQYnZUNk9RSotrI19Jp,deu,gib hilf farbkreis mischfarb addit folgend farbpaar ergeben blau grun smartphonedisplay gelingen farbe brillant darzustell buch abdrucken bild zeigen ebenfal leuchtend farbe technik stecken jeweil darstellung farbe lampe grun rotem blauem licht erzeugen farbig fleck wand fleck uberschneid ergeben neu farbe ubereinanderstrahl verschiede lichtfarbe nennen addit farbmischung grun rotem licht mischen ergeben gelb licht rot blau mischt magenta grun blau ergeben cyan drei farbe zusammen ergeben wissen licht sech farbe lassen farbkrei darstellen farb farbkreis lassen additiv beide benachbart farbe mischen gegenuberliegend farbe kreis nennen komplementarfarben ergeben mischung wissen licht display smartphon monitor stelle bild viel einzeln bildpunkt sogenannt pixel dar bestehen drei subpixel farbe rot grun blau darstell konne rgb farb raum aufbau pixel drei subpixel subpixelen klein aug trennen wahrnehmen konn subpixel leuchten erscheinen pixel wissen rot grune subpixel leucht blau erscheinen pixel gelb unterschiedlich helligkeit subpixel lassen pixel farbe erzeug subtraktiv farbmischung blend farbfilen weißem licht bestimmen farbe beleuchten z b lbfilen weißem licht lassen farb gelb passieren lbfilen absorbiert komplementarfarb blau farbfiltern gelb cyan magenta konne subtraktiv mischfarben erzeugen ubereinand liegend gelb cyanfarben filter lassen grun hindurch magenta cyan ergeben blau magenta gelb ergeben rot weis entstehen farbkrei ubereinanderleg drei filter ergeben schwarz licht farbe herausgefiltern cmyk farbprofil cyan magenta yellow black aktuel farbmodel fur vierfarbdruck schwarz kommen mischung cyan magenta yellow eher dunkel braunton ergeben ungerichtet reflexion licht gegenstand farbanteil herausgefiltern beispiel tomat grune blau farbanteil herausgefiltern restlich reflektierten farbanteil ergeben addit rot additiv farbmischung farbe farbkreis mischung farbe rot grun blau erzeugen subtraktiv farbmischung farbe farbkreis mischung farbe gelb cyan magenta erzeugen,,258
2494,5CG1Bfk2A28P4zRQEgJsz,deu,farb weißem licht herausfilter cyan erhalten smartphonedisplay gelingen farbe brillant darzustell buch abdrucken bild zeigen ebenfal leuchtend farbe technik stecken jeweil darstellung farbe lampe grun rotem blauem licht erzeugen farbig fleck wand fleck uberschneid ergeben neu farbe ubereinanderstrahl verschiede lichtfarbe nennen addit farbmischung grun rotem licht mischen ergeben gelb licht rot blau mischt magenta grun blau ergeben cyan drei farbe zusammen ergeben wissen licht sech farbe lassen farbkrei darstellen farb farbkreis lassen additiv beide benachbart farbe mischen gegenuberliegend farbe kreis nennen komplementarfarben ergeben mischung wissen licht display smartphon monitor stelle bild viel einzeln bildpunkt sogenannt pixel dar bestehen drei subpixel farbe rot grun blau darstell konne rgb farb raum aufbau pixel drei subpixel subpixelen klein aug trennen wahrnehmen konn subpixel leuchten erscheinen pixel wissen rot grune subpixel leucht blau erscheinen pixel gelb unterschiedlich helligkeit subpixel lassen pixel farbe erzeug subtraktiv farbmischung blend farbfilen weißem licht bestimmen farbe beleuchten z b lbfilen weißem licht lassen farb gelb passieren lbfilen absorbiert komplementarfarb blau farbfiltern gelb cyan magenta konne subtraktiv mischfarben erzeugen ubereinand liegend gelb cyanfarben filter lassen grun hindurch magenta cyan ergeben blau magenta gelb ergeben rot weis entstehen farbkrei ubereinanderleg drei filter ergeben schwarz licht farbe herausgefiltern cmyk farbprofil cyan magenta yellow black aktuel farbmodel fur vierfarbdruck schwarz kommen mischung cyan magenta yellow eher dunkel braunton ergeben ungerichtet reflexion licht gegenstand farbanteil herausgefiltern beispiel tomat grune blau farbanteil herausgefiltern restlich reflektierten farbanteil ergeben addit rot additiv farbmischung farbe farbkreis mischung farbe rot grun blau erzeugen subtraktiv farbmischung farbe farbkreis mischung farbe gelb cyan magenta erzeugen,,254
2495,8X9EsZitWeJ5w5e4dGkJaI,deu,erganz folgend satz abgebilden grafik je stark teilch bewegen desto temperatur warm verandern temperatur warm zugefuhrt abgeben korper warm zugefuhrt steigen temperatur korper warm abgeben sinken temperatur temperatur korper thermomet messen thermomet zeigen temperaturen warm bild steigen temperatur kalt hand heizung warm hand abgeben jugendlicheim bild winter frei gehen handschuh tragen geben hand warm ab hand kalt warm temperatur gleich grafik zeigen zwei wann wasser wann befinden liter wasser liter beid wassermengen temperatur c sollen c erwarmen anfangstemperatur endtemperatur beide wassermeng gleich warm dafur zugefuhrt unterschiedlich groß liter wasser mehr warm zugefuhrt liter gleich temperatur c erreichen beispiel zeigen warm temperatur unterscheid brown sch bewegung jahr untersuchen schottisch botanik robert brown pollenstaub wasser mikroskop beobachten pollenstaub wasser standig bewegen bewegung wurd brown sch bewegung nennen woher kommen bewegung botanik botanik expern fur pflanze pollenstaub pollenstaub leicht flugfahig mannlich sam blut teilchenbewegung brown sch bewegung teilchenmodel erklart wasserteilch stoß standig pollenteilch setzen bewegung temperatur telchenbewegung teilchenbewegung hangen temperatur korper zusammen temperatur korper erhohen bewegen teilchen schnell thermisch energi energi bewegung teilchen speichern thermisch energi nennen je schnell teilch beweg desto hoch temperatur desto hoch thermisch energi bewegen teilch langsam korper niedrig temperatur gering thermisch energi absolut nullpunkt korper immer abkuhlt nehmen bewegung teilchen immer ab irgendwann kalt teilchen mehr beweg konn niedrigst temperatur erreichen uberhaupt moglich niedrigst temperatur bezeichnen absolut nullpunkt liegen c absolut nullpunkt wahlen lord kelvin nullpunkt fur temperatur skala kelvin skala k c absolut absolut vollstandig total merk thermomet zeigen temperaturen warm zugefuhrt abgeben verandern temperatur je stark teilch innerer korper bewegen desto hoch temperatur inn energi korper,,260
