taskId,aspectId,name,description,categoryId,type,groupId
5139,5uPP9nFbStx6JoiIif02Yv,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5140,3rjTCMSMHTB5Xl6wescySE,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5141,62IFV9FppkB7hGveaOOMtM,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5142,8ru9r5mSYKg9YUQAwZ6kke,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5143,4T0cuixLf938KPQc3mcPWo,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5144,2S9l7epVSccaLe48Xozb76,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5145,5sfYvW5OuJt5z1ZG8IaOOj,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5146,4egjYsdh9Ze65AithRSW6I,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5147,afcGSrIYt9e7hPJWR8xVvE,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5148,3ov5vBM4EGk7w0z9EnLMZZ,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5149,zjSljLL2366dydpnkQ9cb,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5150,1evEEGuxXhF8xv1tOWtjxQ,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5151,57MxBKH2TYg7yimYo0bDY5,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5152,qqbKE61Hz18cPFw7dwQxC,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5153,7Uw9z5ng3bU9ps3Za62wAO,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5154,9LryhUZQVKP9U9s9RHlVES,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5155,YZmwYVgDVh7477b5QhfrW,71158,Too many spaces,The learner used too many spaces.,,MISCONCEPTION,55114.0
5156,4APntIETx605Md7SoxZoEG,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5157,2HdFq9ySLjcaMyk1Gzm3vG,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5158,8EJMDBJdEYw9ui0EdxVZKG,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5159,4XFkfbY9aeNarXVxeydkXb,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5160,aabkDpf1In5aLCEpfF0oLx,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5161,5uPP9nFbStx6JoiIif02Yv,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5162,3rjTCMSMHTB5Xl6wescySE,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5163,62IFV9FppkB7hGveaOOMtM,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5164,8ru9r5mSYKg9YUQAwZ6kke,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5165,4T0cuixLf938KPQc3mcPWo,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5166,1evEEGuxXhF8xv1tOWtjxQ,71159,"""das"" and ""dass"" confusion","The learner has confused ""das"" and ""dass"".",,MISCONCEPTION,
5167,4APntIETx605Md7SoxZoEG,71160,Correct tense usage,,,CONCEPT,55113.0
5168,2HdFq9ySLjcaMyk1Gzm3vG,71160,Correct tense usage,,,CONCEPT,55113.0
5169,8EJMDBJdEYw9ui0EdxVZKG,71160,Correct tense usage,,,CONCEPT,55113.0
5170,4XFkfbY9aeNarXVxeydkXb,71160,Correct tense usage,,,CONCEPT,55113.0
5171,aabkDpf1In5aLCEpfF0oLx,71160,Correct tense usage,,,CONCEPT,55113.0
5172,5uPP9nFbStx6JoiIif02Yv,71160,Correct tense usage,,,CONCEPT,55113.0
5173,3rjTCMSMHTB5Xl6wescySE,71160,Correct tense usage,,,CONCEPT,55113.0
5174,62IFV9FppkB7hGveaOOMtM,71160,Correct tense usage,,,CONCEPT,55113.0
5175,8ru9r5mSYKg9YUQAwZ6kke,71160,Correct tense usage,,,CONCEPT,55113.0
5176,4T0cuixLf938KPQc3mcPWo,71160,Correct tense usage,,,CONCEPT,55113.0
5177,2S9l7epVSccaLe48Xozb76,71160,Correct tense usage,,,CONCEPT,55113.0
5178,5sfYvW5OuJt5z1ZG8IaOOj,71160,Correct tense usage,,,CONCEPT,55113.0
5179,4egjYsdh9Ze65AithRSW6I,71160,Correct tense usage,,,CONCEPT,55113.0
5180,afcGSrIYt9e7hPJWR8xVvE,71160,Correct tense usage,,,CONCEPT,55113.0
5181,3ov5vBM4EGk7w0z9EnLMZZ,71160,Correct tense usage,,,CONCEPT,55113.0
5182,zjSljLL2366dydpnkQ9cb,71160,Correct tense usage,,,CONCEPT,55113.0
5183,1evEEGuxXhF8xv1tOWtjxQ,71160,Correct tense usage,,,CONCEPT,55113.0
5184,57MxBKH2TYg7yimYo0bDY5,71160,Correct tense usage,,,CONCEPT,55113.0
5185,qqbKE61Hz18cPFw7dwQxC,71160,Correct tense usage,,,CONCEPT,55113.0
5186,9HAc5jeYPSzabRgkqgCnRP,71160,Correct tense usage,,,CONCEPT,55113.0
5187,8nblrizP2BF7H4WWocLGff,71160,Correct tense usage,,,CONCEPT,55113.0
5188,29zbFnMqo0I8UQ2pJErBVt,71160,Correct tense usage,,,CONCEPT,55113.0
5189,4oYrV7fkBalaYHsWeP7lEU,71160,Correct tense usage,,,CONCEPT,55113.0
5190,3zhZER88ZTDaDbiX38IyOw,71160,Correct tense usage,,,CONCEPT,55113.0
5191,6669VVFbufq6Qvqe1w9hRw,71160,Correct tense usage,,,CONCEPT,55113.0
5192,49UOHKqiMwq85ZZIHZxCU6,71160,Correct tense usage,,,CONCEPT,55113.0
5193,1LRldjOWzZm6Ifs4aCI0Q1,71160,Correct tense usage,,,CONCEPT,55113.0
5194,8dvl2IHZABj7nGzkfGBvSU,71160,Correct tense usage,,,CONCEPT,55113.0
5195,7Uw9z5ng3bU9ps3Za62wAO,71160,Correct tense usage,,,CONCEPT,55113.0
5196,9cJekFHxmNj6wjzqZBmBR9,71160,Correct tense usage,,,CONCEPT,55113.0
5197,aihqUkbypiq9gnAMnzc6eK,71160,Correct tense usage,,,CONCEPT,55113.0
5198,9LryhUZQVKP9U9s9RHlVES,71160,Correct tense usage,,,CONCEPT,55113.0
5199,WmuFF72WzT83czdaACLx5,71160,Correct tense usage,,,CONCEPT,55113.0
5200,8YYBHbP9SFK5TMaSGUcaEM,71160,Correct tense usage,,,CONCEPT,55113.0
5201,9Lo0DSVjE6679mt7AE6YoS,71160,Correct tense usage,,,CONCEPT,55113.0
5202,VOnvCYMdNe6nDEKzfBBYr,71160,Correct tense usage,,,CONCEPT,55113.0
5203,5oUQoH7HFks7PNZlPfqnsJ,71160,Correct tense usage,,,CONCEPT,55113.0
5204,YZmwYVgDVh7477b5QhfrW,71160,Correct tense usage,,,CONCEPT,55113.0
5205,4APntIETx605Md7SoxZoEG,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5206,2HdFq9ySLjcaMyk1Gzm3vG,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5207,8EJMDBJdEYw9ui0EdxVZKG,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5208,4XFkfbY9aeNarXVxeydkXb,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5209,aabkDpf1In5aLCEpfF0oLx,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5210,5uPP9nFbStx6JoiIif02Yv,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5211,3rjTCMSMHTB5Xl6wescySE,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5212,62IFV9FppkB7hGveaOOMtM,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5213,8ru9r5mSYKg9YUQAwZ6kke,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5214,4T0cuixLf938KPQc3mcPWo,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5215,2S9l7epVSccaLe48Xozb76,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5216,5sfYvW5OuJt5z1ZG8IaOOj,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5217,4egjYsdh9Ze65AithRSW6I,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5218,afcGSrIYt9e7hPJWR8xVvE,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5219,3ov5vBM4EGk7w0z9EnLMZZ,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5220,zjSljLL2366dydpnkQ9cb,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5221,1evEEGuxXhF8xv1tOWtjxQ,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5222,57MxBKH2TYg7yimYo0bDY5,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5223,qqbKE61Hz18cPFw7dwQxC,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5224,9HAc5jeYPSzabRgkqgCnRP,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5225,8nblrizP2BF7H4WWocLGff,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5226,29zbFnMqo0I8UQ2pJErBVt,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5227,4oYrV7fkBalaYHsWeP7lEU,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5228,3zhZER88ZTDaDbiX38IyOw,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5229,6669VVFbufq6Qvqe1w9hRw,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5230,49UOHKqiMwq85ZZIHZxCU6,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5231,1LRldjOWzZm6Ifs4aCI0Q1,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5232,8dvl2IHZABj7nGzkfGBvSU,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5233,7Uw9z5ng3bU9ps3Za62wAO,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5234,9cJekFHxmNj6wjzqZBmBR9,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5235,aihqUkbypiq9gnAMnzc6eK,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5236,9LryhUZQVKP9U9s9RHlVES,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5237,WmuFF72WzT83czdaACLx5,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5238,8YYBHbP9SFK5TMaSGUcaEM,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5239,9Lo0DSVjE6679mt7AE6YoS,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5240,VOnvCYMdNe6nDEKzfBBYr,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5241,5oUQoH7HFks7PNZlPfqnsJ,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5242,YZmwYVgDVh7477b5QhfrW,71161,Incorrect tense usage,,,MISCONCEPTION,55113.0
5243,4APntIETx605Md7SoxZoEG,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5244,2HdFq9ySLjcaMyk1Gzm3vG,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5245,8EJMDBJdEYw9ui0EdxVZKG,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5246,4XFkfbY9aeNarXVxeydkXb,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5247,aabkDpf1In5aLCEpfF0oLx,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5248,5uPP9nFbStx6JoiIif02Yv,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5249,3rjTCMSMHTB5Xl6wescySE,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5250,62IFV9FppkB7hGveaOOMtM,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5251,8ru9r5mSYKg9YUQAwZ6kke,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5252,4T0cuixLf938KPQc3mcPWo,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5253,2S9l7epVSccaLe48Xozb76,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5254,5sfYvW5OuJt5z1ZG8IaOOj,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5255,4egjYsdh9Ze65AithRSW6I,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5256,afcGSrIYt9e7hPJWR8xVvE,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5257,3ov5vBM4EGk7w0z9EnLMZZ,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5258,zjSljLL2366dydpnkQ9cb,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5259,1evEEGuxXhF8xv1tOWtjxQ,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5260,57MxBKH2TYg7yimYo0bDY5,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5261,qqbKE61Hz18cPFw7dwQxC,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5262,9HAc5jeYPSzabRgkqgCnRP,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5263,8nblrizP2BF7H4WWocLGff,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5264,29zbFnMqo0I8UQ2pJErBVt,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5265,4oYrV7fkBalaYHsWeP7lEU,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5266,3zhZER88ZTDaDbiX38IyOw,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5267,6669VVFbufq6Qvqe1w9hRw,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5268,49UOHKqiMwq85ZZIHZxCU6,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5269,1LRldjOWzZm6Ifs4aCI0Q1,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5270,8dvl2IHZABj7nGzkfGBvSU,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5271,7Uw9z5ng3bU9ps3Za62wAO,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5272,9cJekFHxmNj6wjzqZBmBR9,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5273,aihqUkbypiq9gnAMnzc6eK,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5274,9LryhUZQVKP9U9s9RHlVES,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5275,WmuFF72WzT83czdaACLx5,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5276,8YYBHbP9SFK5TMaSGUcaEM,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5277,9Lo0DSVjE6679mt7AE6YoS,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5278,VOnvCYMdNe6nDEKzfBBYr,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5279,5oUQoH7HFks7PNZlPfqnsJ,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5280,YZmwYVgDVh7477b5QhfrW,71162,Undeterminable tense usage,,,MISCONCEPTION,55113.0
5281,2HdFq9ySLjcaMyk1Gzm3vG,71214,Knowledge of geography,Understanding of physical and political features.,,CONCEPT,
5282,3uZ7sK6YDFN7a3BMz8upRy,71117,General Knowledge Retention,Knowing about facts.,4.0,CONCEPT,
5283,3yVJtv9S0z49bdlTgpTgCs,9369,digi1.2.1.A.2 Open task concept,States that the cute little dog wants to play ball with you.,5.0,CONCEPT,54927.0
5284,3yVJtv9S0z49bdlTgpTgCs,9370,digi1.2.1.A.2 Open task - wrong statement,Answer is incorrect. Dog isn't saying that.,5.0,MISCONCEPTION,54927.0
5285,3yVJtv9S0z49bdlTgpTgCs,10555,contains too little/6305,do not enable,,MISCONCEPTION,54922.0
5286,31SEpU0OluZabtx8GtxdHp,10555,contains too little/6305,do not enable,,MISCONCEPTION,54922.0
5287,3yVJtv9S0z49bdlTgpTgCs,10557,digi1.2.1.A.2 Open task - wrong perspective,Answer isn't written from the dog's perspective.,5.0,MISCONCEPTION,54927.0
5288,3yVJtv9S0z49bdlTgpTgCs,10558,wrong statement/6304,do not enable,,MISCONCEPTION,54922.0
5289,31SEpU0OluZabtx8GtxdHp,10558,wrong statement/6304,do not enable,,MISCONCEPTION,54922.0
5290,31SEpU0OluZabtx8GtxdHp,8328,digi1.2.1.A.3 Open task Concept,"States that some animals fight each other to impress, gain territory, or establish a socially higher position.",5.0,CONCEPT,54934.0
5291,31SEpU0OluZabtx8GtxdHp,8329,digi1.2.1.A.3 Open task - missing concepts,The answer doesn't match the concepts we were looking for. ,5.0,MISCONCEPTION,54934.0
5292,31SEpU0OluZabtx8GtxdHp,10560,digi1.2.1.A.3 Open task misconception,Does not write what the animal would say if it could speak.,5.0,MISCONCEPTION,54934.0
5293,3s6tMlF9an06LNiCLaTENK,9090,digi1.2.7.E.1 Open task concept,Answer is correct,5.0,CONCEPT,54937.0
5294,3s6tMlF9an06LNiCLaTENK,9091,digi1.2.7.E.1 Open task misconception,Answer does not use content from the text.,5.0,MISCONCEPTION,54937.0
5295,8EJMDBJdEYw9ui0EdxVZKG,71118,Knowledge of American history,Understanding of past events in the US.,,CONCEPT,
5296,4XFkfbY9aeNarXVxeydkXb,80503,Translation,,,MISCONCEPTION,
5297,aabkDpf1In5aLCEpfF0oLx,80503,Translation,,,MISCONCEPTION,
5298,5uPP9nFbStx6JoiIif02Yv,80503,Translation,,,MISCONCEPTION,
5299,3rjTCMSMHTB5Xl6wescySE,80503,Translation,,,MISCONCEPTION,
5300,62IFV9FppkB7hGveaOOMtM,80503,Translation,,,MISCONCEPTION,
5301,8ru9r5mSYKg9YUQAwZ6kke,80503,Translation,,,MISCONCEPTION,
5302,4T0cuixLf938KPQc3mcPWo,80503,Translation,,,MISCONCEPTION,
5303,2S9l7epVSccaLe48Xozb76,80503,Translation,,,MISCONCEPTION,
5304,5sfYvW5OuJt5z1ZG8IaOOj,80503,Translation,,,MISCONCEPTION,
5305,4egjYsdh9Ze65AithRSW6I,80503,Translation,,,MISCONCEPTION,
5306,afcGSrIYt9e7hPJWR8xVvE,80503,Translation,,,MISCONCEPTION,
5307,3ov5vBM4EGk7w0z9EnLMZZ,80503,Translation,,,MISCONCEPTION,
5308,zjSljLL2366dydpnkQ9cb,80503,Translation,,,MISCONCEPTION,
5309,1evEEGuxXhF8xv1tOWtjxQ,80503,Translation,,,MISCONCEPTION,
5310,4XFkfbY9aeNarXVxeydkXb,80504,Extra information,,,MISCONCEPTION,72616.0
5311,aabkDpf1In5aLCEpfF0oLx,80504,Extra information,,,MISCONCEPTION,72616.0
5312,5uPP9nFbStx6JoiIif02Yv,80504,Extra information,,,MISCONCEPTION,72616.0
5313,3rjTCMSMHTB5Xl6wescySE,80504,Extra information,,,MISCONCEPTION,72616.0
5314,62IFV9FppkB7hGveaOOMtM,80504,Extra information,,,MISCONCEPTION,72616.0
5315,8ru9r5mSYKg9YUQAwZ6kke,80504,Extra information,,,MISCONCEPTION,72616.0
5316,4T0cuixLf938KPQc3mcPWo,80504,Extra information,,,MISCONCEPTION,72616.0
5317,2S9l7epVSccaLe48Xozb76,80504,Extra information,,,MISCONCEPTION,72616.0
5318,5sfYvW5OuJt5z1ZG8IaOOj,80504,Extra information,,,MISCONCEPTION,72616.0
5319,4egjYsdh9Ze65AithRSW6I,80504,Extra information,,,MISCONCEPTION,72616.0
5320,afcGSrIYt9e7hPJWR8xVvE,80504,Extra information,,,MISCONCEPTION,72616.0
5321,3ov5vBM4EGk7w0z9EnLMZZ,80504,Extra information,,,MISCONCEPTION,72616.0
5322,zjSljLL2366dydpnkQ9cb,80504,Extra information,,,MISCONCEPTION,72616.0
5323,1evEEGuxXhF8xv1tOWtjxQ,80504,Extra information,,,MISCONCEPTION,72616.0
5324,2S9l7epVSccaLe48Xozb76,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5325,5sfYvW5OuJt5z1ZG8IaOOj,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5326,4egjYsdh9Ze65AithRSW6I,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5327,afcGSrIYt9e7hPJWR8xVvE,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5328,3ov5vBM4EGk7w0z9EnLMZZ,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5329,zjSljLL2366dydpnkQ9cb,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5330,57MxBKH2TYg7yimYo0bDY5,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5331,qqbKE61Hz18cPFw7dwQxC,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5332,7Uw9z5ng3bU9ps3Za62wAO,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5333,9LryhUZQVKP9U9s9RHlVES,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5334,YZmwYVgDVh7477b5QhfrW,80763,Error in word separation ,The learner has made an error with word separation.,,MISCONCEPTION,55114.0
5335,2S9l7epVSccaLe48Xozb76,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5336,5sfYvW5OuJt5z1ZG8IaOOj,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5337,4egjYsdh9Ze65AithRSW6I,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5338,afcGSrIYt9e7hPJWR8xVvE,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5339,3ov5vBM4EGk7w0z9EnLMZZ,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5340,zjSljLL2366dydpnkQ9cb,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5341,57MxBKH2TYg7yimYo0bDY5,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5342,qqbKE61Hz18cPFw7dwQxC,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5343,7Uw9z5ng3bU9ps3Za62wAO,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5344,9LryhUZQVKP9U9s9RHlVES,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5345,YZmwYVgDVh7477b5QhfrW,80764,Discrepancy grammatical number,The learner has made an error regarding grammatical numbers.,,MISCONCEPTION,55114.0
5346,2S9l7epVSccaLe48Xozb76,80765,Discrepancy grammatical gender/number ,The learner has made an error regarding grammatical gender/numbers.,,MISCONCEPTION,55114.0
5347,5sfYvW5OuJt5z1ZG8IaOOj,80765,Discrepancy grammatical gender/number ,The learner has made an error regarding grammatical gender/numbers.,,MISCONCEPTION,55114.0
5348,4egjYsdh9Ze65AithRSW6I,80765,Discrepancy grammatical gender/number ,The learner has made an error regarding grammatical gender/numbers.,,MISCONCEPTION,55114.0
5349,afcGSrIYt9e7hPJWR8xVvE,80765,Discrepancy grammatical gender/number ,The learner has made an error regarding grammatical gender/numbers.,,MISCONCEPTION,55114.0
5350,3ov5vBM4EGk7w0z9EnLMZZ,80765,Discrepancy grammatical gender/number ,The learner has made an error regarding grammatical gender/numbers.,,MISCONCEPTION,55114.0
