taskId,language,description,topic_id,word_count,sentence_count
472,8L1pGXQMATU6C10bSP32R9,deu,"Welche Funktion haben die Konjunktivformen im unten stehenden Textausschnitt aus Kafkas Erzählung «Ein kaiserliche Botschaft»? Öffnete sich freies Feld, wie würde er fliegen und bald wohl hörtest du das herrliche Schlagen seiner Fäuste an deiner Tür. Aber statt dessen, wie nutzlos müht er sich ab; immer noch zwängt er sich durch die Gemächer des innersten Palastes; niemals wird er sie überwinden; und gelänge ihm dies, nichts wäre gewonnen; die Treppen hinab müsste er sich kämpfen; und gelänge ihm dies, nichts wäre gewonnen; die Höfe wären zu durchmessen; und nach den Höfen der zweite umschliessende Palast; und wieder Treppen und Höfe; und wieder ein Palast; und so weiter durch Jahrtausende; und stürzte er endlich aus dem äußersten Tor – aber niemals, niemals kann es geschehen –, liegt erst die Residenzstadt vor ihm, die Mitte der Welt, hochgeschüttet voll ihres Bodensatzes. Niemand dringt hier durch, schon gar nicht mit der Botschaft eines Toten.",3174.0,151,4
473,aguwZmLVgVl76PRHV2Jkil,deu,"Der Ausdruck Furt stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre seine Bedeutung.",2029.0,15,2
474,8RtuWcziIHf6ZoTf9MKxgv,deu,"Bilde aus dem Satzgefüge einen einfachen Satz. Weil wir grosse Schrecken erwarteten, zitterten wir vor Aufregung bereits beim Betreten der Geisterbahn.",3247.0,21,2
475,5jpJb4Zxyuf5KUQRnYzLtJ,deu,Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn durch einen passenderen. Das Fass läuft über.,2025.0,15,3
476,6zAevD367sH7cxmnW9vvSX,deu,"Der Ausdruck farewell (engl.) stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre seine Bedeutung.",2025.0,16,3
478,7U6JZjxZqFI6tLQ9c3JBYB,deu,Wandle den unten stehenden Satz in einen Passivsatz um. Behalte die entsprechende Zeitform bei. Man hatte die verschiedenen Argumente dafür und dagegen abgewogen.,3175.0,23,3
479,11OglEqMVbR88jMtKSpp1o,deu,"Was ist der direkte Oberbegriff? Rande, Karotte, Lauch, Bohne",2026.0,9,2
480,6K32dl24X2D9UpKonYxhh3,deu,"Was ist der direkte Oberbegriff? Bach, Kanal, Fluss, See",2026.0,9,2
481,7INomUJqFrq9htmG9MJsSK,deu,"Was ist der direkte Oberbegriff? Strom, Fluss, Bach, Kanal",2026.0,9,2
483,81plJLQZs1J9ddAXbQuNGH,deu,"Was ist der direkte Oberbegriff? Tasse, Teller, Krug, Platte",2026.0,9,2
484,azJh1PIlU177H1NtDlpyGm,deu,"Was ist der direkte Oberbegriff? Traktor, Sattelschlepper, Gabelstapler, Lastwagen",2026.0,9,2
485,Fx8cdjDT738qSs9DDaqmd,deu,"Was ist der direkte Oberbegriff? Schwank, Tragödie, Einakter, Komödie",2026.0,9,2
486,HK2nbnUTSXa2pFJ00XF29,deu,"Was ist der direkte Oberbegriff? Schlucht, Grat, Hügel, Senke",2026.0,9,2
487,2KVO9ByTVU48yvYdnVYBtV,deu,"Die Ist-Modellierung hat Vorteile, kann aber auch bestimmte Risiken bergen. Was kann ein solches Risiko sein?",3260.0,16,2
488,2uKSVzQ91BL6JUAjzmpc9L,deu,"Welche drei wichtigen Variablen sind zu berücksichtigen, wenn eine Effizienzsteigerung angestrebt wird (man spricht bisweilen auch vom magischen Dreieck)?",3260.0,19,1
489,6u57Mq6QUIa73H5CT90POJ,deu,"Prozesskennzahlen müssen mehrere Anforderungen erfüllen, so müssen sie sich beispielsweise zur Prozesssteuerung eignen. Nenne mindestens eine weitere Anforderung.",3260.0,18,2
490,6Q3DGGaH26HafHugr09W33,deu,Das Prozess-Benchmarking ist auf zuverlässige Informationen und Kennzahlen angewiesen. Für den Vergleich mit externen Prozessen kommen generell mehrere Informationsquellen infrage. Nenne mindestens drei der infrage kommenden Informationsquellen.,3260.0,27,3
491,5n4WnWnS7uU7hTc8mqbq0h,deu,"Gib mindestens zwei Verrichtungen an, die bei der Abwicklung eines Kundenauftrags durchgeführt werden müssen.",3260.0,14,1
492,3fHOt1SB1mx8q7HpGHFJl1,deu,Neben dem Wandel erster und zweiter Ordnung lassen sich noch zwei andere Paare der Formen des Wandels unterscheiden. Wie heissen diese zwei anderen Paare?,3260.0,24,2
493,42Z7hSngwLG7Elu6rIuiz3,deu,"Der Prozessablauf dient dazu, die Logik der Leistungserbringung in einem ausgewählten Untersuchungsbereich aufzuzeigen. Es gibt drei wichtige Darstellungsformen für den Prozessablauf. Nenne mindestens zwei.",3260.0,24,3
494,3jbKc0kW8IJ5vap3C3woFY,deu,"Bei der Aufgabenanalyse kommen verschiedene Erhebungstechniken zur Anwendung, wie beispielsweise die Selbstaufschreibung. Nenne mindestens drei andere Techniken.",3260.0,17,2
495,aquUEiHL574aOTTHLUyeuU,deu,Es gibt verschiedene Möglichkeiten der Prozessoptimierung. Nenne zwei davon.,3260.0,9,2
496,95Xqj4dTOlwaWnEowztp81,deu,Bei der Einführung eines neuen Prozesses muss bei den betroffenen Personen zwingend für Akzeptanz gesorgt werden. Gib zwei akzeptanzfördernde Massnahmen an.,3260.0,21,2
497,8zvFvulbto3a2P8MleBy4u,deu,"Die Qualitätskriterien zur Bewertung der Modellierung eines Prozesses sind bei jedem Projekt neu festzulegen, doch lassen sich allgemein anwendbare Kriterien definieren, die im Einzelfall konkretisiert werden müssen. Nenne zwei dieser allgemein anwendbaren Kriterien.",3260.0,33,2
500,9MMXjczMTgS7IZ6ks9Dx2I,deu,"Wandle die direkte Rede in die indirekte Rede um. Beachte dabei auch die verwendete Zeitform. Eine Kollegin meinte: ""Natascha ist an einer Grippe erkrankt.""",3174.0,24,3
502,3YkwUkMHjzC6lvBEsufISu,deu,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst: Auch sie macht Versprechungen, die andere Politiker nicht eingelöst haben.",3175.0,31,1
506,anbzgfXLGc87ZAMT7XT513,deu,Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn durch einen passenderen. Das Fass läuft über.,2025.0,15,3
516,13qtCdJCroV6gmqtwLt0eH,deu,"Wandle die direkte Rede in die indirekte Rede um. Beachte dabei auch die verwendete Zeitform. Eine Kollegin meinte: ""Natascha ist an einer Grippe erkrankt.""",3174.0,24,3
528,7lWrhjXB9ngauOuPNl1YWS,deu,"Erkläre die Bildhaftigkeit des markierten Ausdrucks: Da Tonio daheim seine Zeit vertrödelte , beim Unterricht langsamen und abgewandten Geistes war und bei den Lehrern schlecht angeschrieben stand, fielen seine Noten ins Bodenlose, was seinen Vater, einen Kaufmann aus Bremen, sehr erzürnte. Der Mutter Tonios jedoch, die Consuelo mit Vornamen hieß und überhaupt so anders war als die übrigen Damen der Stadt, weil der Vater sie sich einstmals von ganz unten auf der Landkarte heraufgeholt hatte, waren die Zeugnisse einerlei… Thomas Mann: Tonio Kröger (leicht verändert)",2030.0,85,2
529,3t0rKZrAJLW6E4f1fgep5U,deu,"Lies den unten stehenden Text von Franz Kafka und beantworte die folgende Frage: Warum kommt die Botschaft nicht an? Eine kaiserliche Botschaft Der Kaiser – so heißt es – hat Dir, dem Einzelnen, dem jämmerlichen Untertanen, dem winzig vor der kaiserlichen Sonne in die fernste Ferne geflüchteten Schatten, gerade Dir hat der Kaiser von seinem Sterbebett aus eine Botschaft gesendet. Den Boten hat er beim Bett niederknien lassen und ihm die Botschaft ins Ohr zugeflüstert; so sehr war ihm an ihr gelegen, daß er sich sie noch ins Ohr wiedersagen ließ. Durch Kopfnicken hat er die Richtigkeit des Gesagten bestätigt. Und vor der ganzen Zuschauerschaft seines Todes – alle hindernden Wände werden niedergebrochen und auf den weit und hoch sich schwingenden Freitreppen stehen im Ring die Großen des Reichs – vor allen diesen hat er den Boten abgefertigt. Der Bote hat sich gleich auf den Weg gemacht; ein kräftiger, ein unermüdlicher Mann; einmal diesen, einmal den andern Arm vorstreckend schafft er sich Bahn durch die Menge; findet er Widerstand, zeigt er auf die Brust, wo das Zeichen der Sonne ist; er kommt auch leicht vorwärts, wie kein anderer. Aber die Menge ist so groß; ihre Wohnstätten nehmen kein Ende. Öffnete sich freies Feld, wie würde er fliegen und bald wohl hörtest Du das herrliche Schlagen seiner Fäuste an Deiner Tür. Aber statt dessen, wie nutzlos müht er sich ab; immer noch zwängt er sich durch die Gemächer des innersten Palastes; niemals wird er sie überwinden; und gelänge ihm dies, nichts wäre gewonnen; die Treppen hinab müßte er sich kämpfen; und gelänge ihm dies, nichts wäre gewonnen; die Höfe wären zu durchmessen; und nach den Höfen der zweite umschließende Palast; und wieder Treppen und Höfe; und wieder ein Palast; und so weiter durch Jahrtausende; und stürzte er endlich aus dem äußersten Tor – aber niemals, niemals kann es geschehen – liegt erst die Residenzstadt vor ihm, die Mitte der Welt, hochgeschüttet voll ihres Bodensatzes. Niemand dringt hier durch und gar mit der Botschaft eines Toten. – Du aber sitzt an Deinem Fenster und erträumst sie Dir, wenn der Abend kommt.",3125.0,349,11
530,2vTEpvBj46kbS-P6z0SS2u,deu,"Fasse den Text in eigenen Worten und mit maximal 500 Zeichen zusammen. Von Menschen und Maschinen Mittlerweile ist es ganz normal, im Internet einzukaufen, eine Ausbildung online zu absolvieren und mit einem Klick das Flugticket zu kaufen. Die Digitalisierung hat unzählige Alltagsanwendungen vereinfacht. Trotzdem machen sich viele Menschen Sorgen über die negativen Folgen. Denn so praktisch es ist, dass man Flugtickets nicht mehr an einem Schalter oder in einem Reisebüro kaufen muss, es bedeutet eben auch, dass der Verkäufer und die Beraterin überflüssig werden. Forscher der Universität Oxford haben in einer Studie herausgefunden, dass Maschinen in den nächsten zwölf Jahren 75 bis 375 Millionen menschliche Arbeitskräfte aus ihrem angestammten Job verdrängen werden. Davon betroffen dürfte vor allem die sogenannte knowledge economy sein, in der es um die Verarbeitung von Informationen geht. Algorithmen können Verträge lesen, medizinische Scans analysieren und Informationen für die Marktforschung sammeln  -  schneller, präziser und produktiver als der Mensch. In Filmen wird auch oft dargestellt, wie Computersysteme sich plötzlich verselbstständigen. Sie manipulieren Funktionen und mutieren zu unkontrollierbaren Killerrobotern, die die Menschheit bedrohen. Diese Gefahr ist nicht real: Die Anzahl der Neuronen im Hirn bestimmt die Möglichkeit des selbstständigen Denkens. Eine Qualle beispielsweise verfügt in ihrem Nervensystem über 5'700 Neuronen, eine Fruchtfliege über 250'000. Der Mensch dagegen hat 86 Milliarden Neuronen. Lediglich Elefanten haben mehr in ihrem Kopf als Menschen: 257 Milliarden Neuronen. Auch Computer verfügen über neuronale Netze. Deren Anzahl übersteigt aber die 90-Millionen-Marke noch nicht – oder anders: Der derzeit rechenstärkste Computer ist ungefähr so intelligent wie ein Goldhamster. Das zeigt: Maschinen stellen keine Bedrohung für den Menschen dar.",3114.0,263,17
542,4U7WUdcsE9676qErNBtw85,deu,Diese Tabelle entspricht welchem Modell :,2126.0,6,1
544,2GgeVn6a0M78yUGLlUSEAg,deu,"Forme die Apposition im folgenden Satz um in einen Nebensatz. Schreib den vollständigen Satz auf. Die Insel Giglio, ein Naturparadies vor der toskanischen Küste, ist ein beliebtes Schweizer Ferienziel.",3250.0,29,3
545,4O4uXTrolYs8Wt9EVcOACA,deu,"Mach aus dem unten stehenden Satzgefüge einen einfachen Satz. Das neue Reglement gilt für alle Studierenden, die ihre Ausbildung nach Juli 2021 begonnen haben.",3250.0,24,2
546,5n9oTlgQr5Ga05Ffndntu4,deu,Bilde aus dem markierten Attribut einen Nebensatz. Die von einer Schülerin unserer Schule geschriebene Geschichte hat den ersten Preis gewonnen.,3250.0,20,2
547,7kG56N9dkJe6bMAPKgHYuk,deu,"Mach aus dem unten stehenden Satzgefüge einen einfachen Satz. Das Museum kann nicht alle Kunstwerke, die zur Anschaffung empfohlen werden, kaufen.",3250.0,21,2
548,7YCJl43A2UR8vHxU5sDt7I,deu,Bilde aus dem fett geschriebenen Satzglied einen Nebensatz. Infolge der Umstrukturierung werden viele Mitarbeiter entlassen.,3250.0,15,2
549,86sOYlRdbZt8RyezCsfbwM,deu,"Bilde aus dem markierten Nebensatz ein Satzglied. Weil ihre Französischkenntnisse mangelhaft sind , reist sie für drei Monate nach Paris.",3250.0,20,2
550,8vPfyxDoA089olJvvGIUN5,deu,Bilde aus dem markierten Attribut einen Nebensatz. Gestern getätigte Aktienkäufe finden heute grossen Absatz.,3250.0,14,2
551,9UAwOw0PDUOaN46BDgKaaa,deu,"Forme das unten stehenden Satzgefüge zu einem einfachen Satz um, indem du den markierten Nebensatz in ein Attribut umwandelst. Das Bild, das aus dem Museum gestohlen wurde , ist äusserst kostbar.",3250.0,31,2
552,9XAVPf4Dxco5IqAoCR8Xtv,deu,Bilde aus dem fett geschriebenen Satzglied einen Nebensatz. Das Verfahren wurde nach gründlicher Akteneinsicht eingestellt .,3250.0,16,2
553,9XT1Y8R9ZAt8WuTUzlQM6L,deu,Bilde aus dem markierten Attribut einen Nebensatz. Die überteuerten Ferienhäuser blieben lange leer.,3250.0,13,2
554,aelherCvJlJ5GqbXhVooHL,deu,"Bilde aus den markierten Attributen einen Nebensatz, der zum Rest des ganzen Satzes passt. Es ist bekannt, dass der starke und kräftige italienische Espresso, nach dem Mittagessen getrunken wird.",3250.0,29,2
555,auU5XJBJov587aAIDSNBH0,deu,Bilde aus dem fett geschriebenen Satzglied einen Nebensatz. Das Verfahren wurde nach gründlicher Akteneinsicht eingestellt.,3250.0,15,2
556,f5H72BJXFR90I0uyGjRFI,deu,Bilde aus dem fett geschriebenen Satzglied einen Nebensatz. Der Stoff nimmt durch mehrmaliges Färben ein tiefes Dunkelblau an.,3250.0,18,2
557,5SOHzMIo16e8L0jRuHNAlI,deu,Bilde aus dem markierten Attribut einen Nebensatz. Das Angebot besticht durch eine ungewöhnliche Sicht aufs Meer.,3250.0,16,2
561,6bpQqUhswLN60sjudtDTrG,deu,"Die Methodik des vernetzten Denkens hilft dir, die unterschiedlichen Einflussfaktoren auf ein Problem oder eine Situation mit ihren gegenseitigen Abhängigkeiten und Wechselwirkungen zu erkennen und diese Zusammenhänge in ganzheitlichen Lösungsansätzen zu berücksichtigen. Welches sind die Prinzipien dieses Denkens?",2121.0,38,2
562,a7eIN7sjhwqaj2SjcrLRu8,deu,"Die ABC-Analyse beruht auf der Feststellung, dass nicht alle Aufgaben gleich wichtig sind. Die Aufgaben können somit nach Priorität (A, B, C) aufgeteilt werden. Wie zeichnen sich Aufgaben der Kategorie B aus?",2121.0,32,3
563,aqnOPIcQUk75PbU0iqgvSf,deu,"Die Umsetzung des Gelernten wird nicht unbedingt individuell durch Selbstreflexion beurteilt. Die Evaluation kann auch durch Interaktion mit anderen Personen erfolgen, z. B. durch regelmässige Diskussionen mit Teammitgliedern oder durch Intervision. Welche Möglichkeiten gibt es noch?",2121.0,36,4
571,35ZemwUaJkp6tD1sTqXk7o,deu,Frage: Ist der Wagen schon wieder beim Autoverleih?,,8,1
572,5rLJYlc8KAP8dTpHuCnNGD,deu,"Nennen Sie möglichst viele Möbel und Einrichtungsgegenstände zum Thema Bade zimmer . Schreiben Sie auch die Artikel. Trennen Sie die Stichworte mit Kommas. Beispiel : der Spiegel, ...",,28,4
573,8q1hpGs813R6B7FL7XTjkv,deu,Frage: Ist die Schlafzimmerlampe schon da?,,6,1
574,9nZZjU0kBw29UALIUTNlwm,deu,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein . Verwenden Sie dabei die Verben bringen , holen oder tragen . Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich. Beispiel: Sind die Kartons mit den Küchensachen schon oben? Nein, noch nicht. Ich trage sie gleich rauf. Frage: Ist das Bett schon drinnen?",,76,8
576,1XepvEnvrwH9LuIyP87nO6,deu,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein . Verwenden Sie dabei die Verben bringen , holen oder tragen . Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich. Beispiel: Sind die Kartons mit den Küchensachen schon oben? Nein, noch nicht. Ich trage sie gleich rauf. Frage: Ist das Bett schon drinnen?",,76,8
577,8SEynhoSw8La7b5VwMKfJz,deu,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein . Verwenden Sie dabei die Verben bringen , holen oder tragen . Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich. Beispiel: Sind die Kartons mit den Küchensachen schon oben? Nein, noch nicht. Ich trage sie gleich rauf. Frage: Ist das Bett schon drinnen?",,76,8
578,6b9RVbPaE3o8f9E0tsmAjr,deu,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein . Verwenden Sie dabei die Verben bringen , holen oder tragen . Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich. Beispiel: Sind die Kartons mit den Küchensachen schon oben? Nein, noch nicht. Ich trage sie gleich rauf. Frage: Ist das Bett schon drinnen?",,76,8
582,10jvMZvncoE5znyttQv9By,deu,"Die Bereitschaft zur Veränderung ist eine zentrale Voraussetzung für Veränderungen. In der Praxis kommen zwei typische «Verneinungsstrategien» vor, die Ausdruck mangelnder Veränderungsbereitschaft sind. Eine davon ist die Vogel-Strauss-Politik, d. h. Signale, die auf einen Veränderungsbedarf hindeuten, werden verdrängt oder bewusst ignoriert. Was versteht man unter der zweiten Strategie ""Abwarten und Tee trinken""?",3260.0,52,4
583,2UYO47LiEd18VCl8ONBHqo,deu,"Um das eigene Zeitmanagement besser zu analysieren, können verschiedene Selbstevaluationen durchgeführt werden. Eine davon ist die Tagesleistungskurve. Welche anderen Elemente können noch analysiert werden?",2121.0,24,3
584,4YzArmjRqwY7DJgOWi61CS,deu,Das Lernen auf eine Prüfung lässt sich in vier zeitliche Phasen einteilen. Welche?,2121.0,13,2
585,5XAyxsYZy1F83dKbQX53a7,deu,Bei der Einführung neuer Prozesse kann es zu drei Arten von Änderungen kommen. Zu welchen?,3260.0,15,2
591,6GiDAn1lXN77UqQybxaa1N,deu,"Nennen Sie möglichst viele Möbel und Einrichtungsgegenstände zum Thema Schlafzimmer . Schreiben Sie auch die Artikel. Trennen Sie die Stichworte mit Kommas. Beispiel : die Lampe, ...",,27,4
592,2nrIbSGCnBTaitH65i7FqT,deu,Frage: Ist der Müll schon unten?,,6,1
594,4FaCVYaMFQz7rKnWUqzgT8,deu,Beantworten Sie die Frage. Verwenden Sie dabei verschiedene Formen des Passivs.,,11,2
595,80YGoJybj1z7IqpBIN0mQa,deu,Beantworten Sie die Frage. Verwenden Sie dabei verschiedene Formen des Passivs.,,11,2
596,54rE9NFdH4N9Ajog983QhE,deu,Beantworten Sie die Frage. Verwenden Sie dabei verschiedene Formen des Passivs.,,11,2
597,2KsAGs6QQmC7S8bSw4ap3T,deu,Beantworten Sie die Frage. Verwenden Sie dabei verschiedene Formen des Passivs.,,11,2
607,4fQciKpnqIpaY8FIk2Lh8C,deu,Beschreiben Sie die Interaktion zwischen dem Mädchen und dem Hund auf dem folgenden Bild:,124.0,14,1
608,4WwqL9eGp8a7lXFL6QJQNk,deu,"Es kann vorkommen, dass eine Vertragspartei die andere absichtlich täuscht – entweder indem sie zum Beispiel falsche Angaben zum Kaufgegenstand macht oder wesentliche Informationen verschweigt. In diesem Fall kann die getäuschte Partei vom Vertrag zurücktreten. Fassen Sie diese Regel mit einem Wenn-dann-Satz so kurz wie möglich zusammen:",,47,3
611,9hRdQ5PGlAB61tk1p5RSfz,deu,"Sie dient zur Sicherstellung der administrativ-formellen Abläufe, Einleitung der Massnahmen, Kontrolle der Vereinbarungen und der Zielerreichung sowie zur Selbstreflexion über die Gesprächsführung. Es handelt sich um:",2139.0,26,2
627,aYyNQ3cla9u7TlWRge9VSb,deu,"Nenne fünf Merkmale des nachfolgenden Textauszugs, die für die Textsorte «Protokoll» typisch sind. Protokoll der ausserordentlichen Gemeinderatssitzung Datum: 29. April 2022 Zeit: 16.30 bis 18.30 Uhr Ort: Restaurant Vini, Solothurn Leitung: Carla Bernasconi Anwesend: Karin Marthaler, Simon Pérèle, Severin Müller, Sylvane Deuxchevaux Entschuldigt: Alexis Gartenblum, Evelyn Evensag Protokoll: Lean Berner Traktanden: 1. Protokoll der ordentlichen Gemeindeversammlung vom 29. Oktober 2021 2. Kreditbeschluss Projekt ""Schwimmbad für alle"" 3. Auswertung Winterevent ""Schlittelplausch"" 4. Varia Carla Bernasconi begrüsst die Anwesenden. Einladung, Traktandenliste und Protokoll der letzten ordentlichen Versammlung wurden ordnungsgemäss verschickt. Eine Änderung der Traktandenliste wird nicht gewünscht. 1. Protokoll der ordentlichen Gemeindeversammlung vom 29. Oktober 2021 Das Protokoll wird ohne Gegenstimmen genehmigt und verdankt. 2. Kreditbeschluss Projekt ""Schwimmbad für alle"" Die Referierenden, Anna Wyss und Peter Keller, zeigen die Ziele des geplanten Baus (s. Protokoll vom 29. Oktober 2021). Der genehmigte Kredit deckt folgende Kosten ab: (...) Es wird ein Projektierungskredit von 50'000.- genehmigt. 4. Varia Keine Wortmeldungen. Hintertupfingen, 30. April 2022 (Unterschrift Protokollant)",3132.0,162,21
